timestamp_s,time_hms,active_containers,memory_mb,utilization_percent
1980,00:33:00,3,4094.5,99.96
2010,00:33:30,3,4094.5,99.96
2040,00:34:00,3,4094.5,99.96
2070,00:34:30,3,4094.5,99.96
2100,00:35:00,3,4094.5,99.96
2130,00:35:30,3,4094.5,99.96
2160,00:36:00,3,4094.5,99.96
2190,00:36:30,3,4094.5,99.96
2220,00:37:00,3,4094.5,99.96
2250,00:37:30,3,4094.5,99.96
2280,00:38:00,3,4094.5,99.96
2310,00:38:30,3,4094.5,99.96
2340,00:39:00,3,4094.5,99.96
2370,00:39:30,3,4094.5,99.96
2400,00:40:00,3,4094.5,99.96
2430,00:40:30,3,4094.5,99.96
2460,00:41:00,3,4094.5,99.96
2490,00:41:30,3,4094.5,99.96
2520,00:42:00,3,4094.5,99.96
2550,00:42:30,3,4094.5,99.96
2580,00:43:00,3,4094.5,99.96
2610,00:43:30,3,4094.5,99.96
2640,00:44:00,3,4094.5,99.96
2670,00:44:30,3,4094.5,99.96
2700,00:45:00,3,4094.5,99.96
2730,00:45:30,3,4094.5,99.96
2760,00:46:00,3,4094.5,99.96
2790,00:46:30,3,4094.5,99.96
2820,00:47:00,3,4094.5,99.96
2850,00:47:30,3,4094.5,99.96
2880,00:48:00,3,4094.5,99.96
2910,00:48:30,3,4094.5,99.96
2940,00:49:00,3,4094.5,99.96
2970,00:49:30,3,4094.5,99.96
3000,00:50:00,3,4094.5,99.96
3030,00:50:30,3,4094.5,99.96
3060,00:51:00,3,4094.5,99.96
3090,00:51:30,3,4094.5,99.96
3120,00:52:00,3,4094.5,99.96
3150,00:52:30,3,4094.5,99.96
3180,00:53:00,3,4094.5,99.96
3210,00:53:30,3,4094.5,99.96
3240,00:54:00,3,4094.5,99.96
3270,00:54:30,3,4094.5,99.96
3300,00:55:00,3,4094.5,99.96
3330,00:55:30,3,4094.5,99.96
3360,00:56:00,3,4094.5,99.96
3390,00:56:30,3,4094.5,99.96
3420,00:57:00,3,4094.5,99.96
3450,00:57:30,3,4094.5,99.96
3480,00:58:00,3,4094.5,99.96
3510,00:58:30,3,4094.5,99.96
3540,00:59:00,3,4094.5,99.96
3570,00:59:30,3,4094.5,99.96
3600,01:00:00,3,4094.5,99.96
3630,01:00:30,3,4094.5,99.96
3660,01:01:00,3,4094.5,99.96
3690,01:01:30,3,4094.5,99.96
3720,01:02:00,3,4094.5,99.96
3750,01:02:30,3,4094.5,99.96
3780,01:03:00,3,4094.5,99.96
3810,01:03:30,3,4094.5,99.96
3840,01:04:00,3,4094.5,99.96
3870,01:04:30,3,4094.5,99.96
3900,01:05:00,3,4094.5,99.96
3930,01:05:30,3,4094.5,99.96
3960,01:06:00,3,4094.5,99.96
3990,01:06:30,3,4094.5,99.96
4020,01:07:00,3,4094.5,99.96
4050,01:07:30,3,4094.5,99.96
4080,01:08:00,3,4094.5,99.96
4110,01:08:30,3,4094.5,99.96
4140,01:09:00,3,4094.5,99.96
4170,01:09:30,3,4094.5,99.96
4200,01:10:00,3,4094.5,99.96
4230,01:10:30,3,4094.5,99.96
4260,01:11:00,3,4094.5,99.96
4290,01:11:30,3,4094.5,99.96
4320,01:12:00,3,4094.5,99.96
4350,01:12:30,3,4094.5,99.96
4380,01:13:00,3,4094.5,99.96
4410,01:13:30,3,4094.5,99.96
4440,01:14:00,3,4094.5,99.96
4470,01:14:30,3,4094.5,99.96
4500,01:15:00,3,4094.5,99.96
4530,01:15:30,3,4094.5,99.96
4560,01:16:00,3,4094.5,99.96
4590,01:16:30,3,4094.5,99.96
4620,01:17:00,3,4094.5,99.96
4650,01:17:30,3,4094.5,99.96
4680,01:18:00,3,4094.5,99.96
4710,01:18:30,3,4094.5,99.96
4740,01:19:00,3,4094.5,99.96
4770,01:19:30,3,4094.5,99.96
4800,01:20:00,3,4094.5,99.96
4830,01:20:30,3,4094.5,99.96
4860,01:21:00,3,4094.5,99.96
4890,01:21:30,3,4094.5,99.96
4920,01:22:00,3,4094.5,99.96
4950,01:22:30,3,4094.5,99.96
4980,01:23:00,3,4094.5,99.96
5010,01:23:30,3,4094.5,99.96
5040,01:24:00,3,4094.5,99.96
5070,01:24:30,3,4094.5,99.96
5100,01:25:00,3,4094.5,99.96
5130,01:25:30,3,4094.5,99.96
5160,01:26:00,3,4094.5,99.96
5190,01:26:30,3,4094.5,99.96
5220,01:27:00,3,4094.5,99.96
5250,01:27:30,3,4094.5,99.96
5280,01:28:00,3,4094.5,99.96
5310,01:28:30,3,4094.5,99.96
5340,01:29:00,3,4094.5,99.96
5370,01:29:30,3,4094.5,99.96
5400,01:30:00,3,4094.5,99.96
5430,01:30:30,3,4094.5,99.96
5460,01:31:00,3,4094.5,99.96
5490,01:31:30,3,4094.5,99.96
5520,01:32:00,3,4094.5,99.96
5550,01:32:30,3,4094.5,99.96
5580,01:33:00,3,4094.5,99.96
5610,01:33:30,3,4094.5,99.96
5640,01:34:00,3,4094.5,99.96
5670,01:34:30,3,4094.5,99.96
5700,01:35:00,3,4094.5,99.96
5730,01:35:30,3,4094.5,99.96
5760,01:36:00,3,4094.5,99.96
5790,01:36:30,3,4094.5,99.96
5820,01:37:00,3,4094.5,99.96
5850,01:37:30,3,4094.5,99.96
5880,01:38:00,3,4094.5,99.96
5910,01:38:30,3,4094.5,99.96
5940,01:39:00,3,4094.5,99.96
5970,01:39:30,3,4094.5,99.96
6000,01:40:00,3,4094.5,99.96
6030,01:40:30,3,4094.5,99.96
6060,01:41:00,3,4094.5,99.96
6090,01:41:30,3,4094.5,99.96
6120,01:42:00,3,4094.5,99.96
6150,01:42:30,3,4094.5,99.96
6180,01:43:00,3,4094.5,99.96
6210,01:43:30,3,4094.5,99.96
6240,01:44:00,3,4094.5,99.96
6270,01:44:30,3,4094.5,99.96
6300,01:45:00,3,4094.5,99.96
6330,01:45:30,3,4094.5,99.96
6360,01:46:00,3,4094.5,99.96
6390,01:46:30,3,4094.5,99.96
6420,01:47:00,3,4094.5,99.96
6450,01:47:30,3,4094.5,99.96
6480,01:48:00,3,4094.5,99.96
6510,01:48:30,3,4094.5,99.96
6540,01:49:00,3,4094.5,99.96
6570,01:49:30,3,4094.5,99.96
6600,01:50:00,3,4094.5,99.96
6630,01:50:30,3,4094.5,99.96
6660,01:51:00,3,4094.5,99.96
6690,01:51:30,3,4094.5,99.96
6720,01:52:00,3,4094.5,99.96
6750,01:52:30,3,4094.5,99.96
6780,01:53:00,3,4094.5,99.96
6810,01:53:30,3,4094.5,99.96
6840,01:54:00,3,4094.5,99.96
6870,01:54:30,3,4094.5,99.96
6900,01:55:00,3,4094.5,99.96
6930,01:55:30,3,4094.5,99.96
6960,01:56:00,3,4094.5,99.96
6990,01:56:30,3,4094.5,99.96
7020,01:57:00,3,4094.5,99.96
7050,01:57:30,3,4094.5,99.96
7080,01:58:00,3,4094.5,99.96
7110,01:58:30,3,4094.5,99.96
7140,01:59:00,3,4094.5,99.96
7170,01:59:30,3,4094.5,99.96
7200,02:00:00,3,4094.5,99.96
7230,02:00:30,3,4094.5,99.96
7260,02:01:00,3,4094.5,99.96
7290,02:01:30,3,4094.5,99.96
7320,02:02:00,3,4094.5,99.96
7350,02:02:30,3,4094.5,99.96
7380,02:03:00,3,4094.5,99.96
7410,02:03:30,3,4094.5,99.96
7440,02:04:00,3,4094.5,99.96
7470,02:04:30,3,4094.5,99.96
7500,02:05:00,3,4094.5,99.96
7530,02:05:30,3,4094.5,99.96
7560,02:06:00,3,4094.5,99.96
7590,02:06:30,3,4094.5,99.96
7620,02:07:00,3,4094.5,99.96
7650,02:07:30,3,4094.5,99.96
7680,02:08:00,3,4094.5,99.96
7710,02:08:30,3,4094.5,99.96
7740,02:09:00,3,4094.5,99.96
7770,02:09:30,3,4094.5,99.96
7800,02:10:00,3,4094.5,99.96
7830,02:10:30,3,4094.5,99.96
7860,02:11:00,3,4094.5,99.96
7890,02:11:30,3,4094.5,99.96
7920,02:12:00,3,4094.5,99.96
7950,02:12:30,3,4094.5,99.96
7980,02:13:00,3,4094.5,99.96
8010,02:13:30,3,4094.5,99.96
8040,02:14:00,3,4094.5,99.96
8070,02:14:30,3,4094.5,99.96
8100,02:15:00,3,4094.5,99.96
8130,02:15:30,3,4094.5,99.96
8160,02:16:00,3,4094.5,99.96
8190,02:16:30,3,4094.5,99.96
8220,02:17:00,3,4094.5,99.96
8250,02:17:30,3,4094.5,99.96
8280,02:18:00,3,4094.5,99.96
8310,02:18:30,3,4094.5,99.96
8340,02:19:00,3,4094.5,99.96
8370,02:19:30,3,4094.5,99.96
8400,02:20:00,3,4094.5,99.96
8430,02:20:30,3,4094.5,99.96
8460,02:21:00,3,4094.5,99.96
8490,02:21:30,3,4094.5,99.96
8520,02:22:00,3,4094.5,99.96
8550,02:22:30,3,4094.5,99.96
8580,02:23:00,3,4094.5,99.96
8610,02:23:30,3,4094.5,99.96
8640,02:24:00,3,4094.5,99.96
8670,02:24:30,3,4094.5,99.96
8700,02:25:00,3,4094.5,99.96
8730,02:25:30,3,4094.5,99.96
8760,02:26:00,3,4094.5,99.96
8790,02:26:30,3,4094.5,99.96
8820,02:27:00,3,4094.5,99.96
8850,02:27:30,3,4094.5,99.96
8880,02:28:00,3,4094.5,99.96
8910,02:28:30,3,4094.5,99.96
8940,02:29:00,3,4094.5,99.96
8970,02:29:30,3,4094.5,99.96
9000,02:30:00,3,4094.5,99.96
9030,02:30:30,3,4094.5,99.96
9060,02:31:00,3,4094.5,99.96
9090,02:31:30,3,4094.5,99.96
9120,02:32:00,3,4094.5,99.96
9150,02:32:30,3,4094.5,99.96
9180,02:33:00,3,4094.5,99.96
9210,02:33:30,3,4094.5,99.96
9240,02:34:00,3,4094.5,99.96
9270,02:34:30,3,4094.5,99.96
9300,02:35:00,3,4094.5,99.96
9330,02:35:30,3,4094.5,99.96
9360,02:36:00,3,4094.5,99.96
9390,02:36:30,3,4094.5,99.96
9420,02:37:00,3,4094.5,99.96
9450,02:37:30,3,4094.5,99.96
9480,02:38:00,3,4094.5,99.96
9510,02:38:30,3,4094.5,99.96
9540,02:39:00,3,4094.5,99.96
9570,02:39:30,3,4094.5,99.96
9600,02:40:00,3,4094.5,99.96
9630,02:40:30,3,4094.5,99.96
9660,02:41:00,3,4094.5,99.96
9690,02:41:30,3,4094.5,99.96
9720,02:42:00,3,4094.5,99.96
9750,02:42:30,3,4094.5,99.96
9780,02:43:00,3,4094.5,99.96
9810,02:43:30,3,4094.5,99.96
9840,02:44:00,3,4094.5,99.96
9870,02:44:30,3,4094.5,99.96
9900,02:45:00,3,4094.5,99.96
9930,02:45:30,3,4094.5,99.96
9960,02:46:00,3,4094.5,99.96
9990,02:46:30,3,4094.5,99.96
10020,02:47:00,3,4094.5,99.96
10050,02:47:30,3,4094.5,99.96
10080,02:48:00,3,4094.5,99.96
10110,02:48:30,3,4094.5,99.96
10140,02:49:00,3,4094.5,99.96
10170,02:49:30,3,4094.5,99.96
10200,02:50:00,3,4094.5,99.96
10230,02:50:30,3,4094.5,99.96
10260,02:51:00,3,4094.5,99.96
10290,02:51:30,3,4094.5,99.96
10320,02:52:00,3,4094.5,99.96
10350,02:52:30,3,4094.5,99.96
10380,02:53:00,3,4094.5,99.96
10410,02:53:30,3,4094.5,99.96
10440,02:54:00,3,4094.5,99.96
10470,02:54:30,3,4094.5,99.96
10500,02:55:00,3,4094.5,99.96
10530,02:55:30,3,4094.5,99.96
10560,02:56:00,3,4094.5,99.96
10590,02:56:30,3,4094.5,99.96
10620,02:57:00,3,4094.5,99.96
10650,02:57:30,3,4094.5,99.96
10680,02:58:00,3,4094.5,99.96
10710,02:58:30,3,4094.5,99.96
10740,02:59:00,3,4094.5,99.96
10770,02:59:30,3,4094.5,99.96
10800,03:00:00,3,4094.5,99.96
10830,03:00:30,3,4094.5,99.96
10860,03:01:00,3,4094.5,99.96
10890,03:01:30,3,4094.5,99.96
10920,03:02:00,3,4094.5,99.96
10950,03:02:30,3,4094.5,99.96
10980,03:03:00,3,4094.5,99.96
11010,03:03:30,3,4094.5,99.96
11040,03:04:00,3,4094.5,99.96
11070,03:04:30,3,4094.5,99.96
11100,03:05:00,3,4094.5,99.96
11130,03:05:30,3,4094.5,99.96
11160,03:06:00,3,4094.5,99.96
11190,03:06:30,3,4094.5,99.96
11220,03:07:00,3,4094.5,99.96
11250,03:07:30,3,4094.5,99.96
11280,03:08:00,3,4094.5,99.96
11310,03:08:30,3,4094.5,99.96
11340,03:09:00,3,4094.5,99.96
11370,03:09:30,3,4094.5,99.96
11400,03:10:00,3,4094.5,99.96
11430,03:10:30,3,4094.5,99.96
11460,03:11:00,3,4094.5,99.96
11490,03:11:30,3,4094.5,99.96
11520,03:12:00,3,4094.5,99.96
11550,03:12:30,3,4094.5,99.96
11580,03:13:00,3,4094.5,99.96
11610,03:13:30,3,4094.5,99.96
11640,03:14:00,3,4094.5,99.96
11670,03:14:30,3,4094.5,99.96
11700,03:15:00,3,4094.5,99.96
11730,03:15:30,3,4094.5,99.96
11760,03:16:00,3,4094.5,99.96
11790,03:16:30,3,4094.5,99.96
11820,03:17:00,3,4094.5,99.96
11850,03:17:30,3,4094.5,99.96
11880,03:18:00,3,4094.5,99.96
11910,03:18:30,3,4094.5,99.96
11940,03:19:00,3,4094.5,99.96
11970,03:19:30,3,4094.5,99.96
12000,03:20:00,3,4094.5,99.96
12030,03:20:30,3,4094.5,99.96
12060,03:21:00,3,4094.5,99.96
12090,03:21:30,3,4094.5,99.96
12120,03:22:00,3,4094.5,99.96
12150,03:22:30,3,4094.5,99.96
12180,03:23:00,3,4094.5,99.96
12210,03:23:30,3,4094.5,99.96
12240,03:24:00,3,4094.5,99.96
12270,03:24:30,3,4094.5,99.96
12300,03:25:00,3,4094.5,99.96
12330,03:25:30,3,4094.5,99.96
12360,03:26:00,3,4094.5,99.96
12390,03:26:30,3,4094.5,99.96
12420,03:27:00,3,4094.5,99.96
12450,03:27:30,3,4094.5,99.96
12480,03:28:00,3,4094.5,99.96
12510,03:28:30,3,4094.5,99.96
12540,03:29:00,3,4094.5,99.96
12570,03:29:30,3,4094.5,99.96
12600,03:30:00,3,4094.5,99.96
12630,03:30:30,3,4094.5,99.96
12660,03:31:00,3,4094.5,99.96
12690,03:31:30,3,4094.5,99.96
12720,03:32:00,3,4094.5,99.96
12750,03:32:30,3,4094.5,99.96
12780,03:33:00,3,4094.5,99.96
12810,03:33:30,3,4094.5,99.96
12840,03:34:00,3,4094.5,99.96
12870,03:34:30,3,4094.5,99.96
12900,03:35:00,3,4094.5,99.96
12930,03:35:30,3,4094.5,99.96
12960,03:36:00,3,4094.5,99.96
12990,03:36:30,3,4094.5,99.96
13020,03:37:00,3,4094.5,99.96
13050,03:37:30,3,4094.5,99.96
13080,03:38:00,3,4094.5,99.96
13110,03:38:30,3,4094.5,99.96
13140,03:39:00,3,4094.5,99.96
13170,03:39:30,3,4094.5,99.96
13200,03:40:00,3,4094.5,99.96
13230,03:40:30,3,4094.5,99.96
13260,03:41:00,3,4094.5,99.96
13290,03:41:30,3,4094.5,99.96
13320,03:42:00,3,4094.5,99.96
13350,03:42:30,3,4094.5,99.96
13380,03:43:00,3,4094.5,99.96
13410,03:43:30,3,4094.5,99.96
13440,03:44:00,3,4094.5,99.96
13470,03:44:30,3,4094.5,99.96
13500,03:45:00,3,4094.5,99.96
13530,03:45:30,3,4094.5,99.96
13560,03:46:00,3,4094.5,99.96
13590,03:46:30,3,4094.5,99.96
13620,03:47:00,3,4094.5,99.96
13650,03:47:30,3,4094.5,99.96
13680,03:48:00,3,4094.5,99.96
13710,03:48:30,3,4094.5,99.96
13740,03:49:00,3,4094.5,99.96
13770,03:49:30,3,4094.5,99.96
13800,03:50:00,3,4094.5,99.96
13830,03:50:30,3,4094.5,99.96
13860,03:51:00,3,4094.5,99.96
13890,03:51:30,3,4094.5,99.96
13920,03:52:00,3,4094.5,99.96
13950,03:52:30,3,4094.5,99.96
13980,03:53:00,3,4094.5,99.96
14010,03:53:30,3,4094.5,99.96
14040,03:54:00,3,4094.5,99.96
14070,03:54:30,3,4094.5,99.96
14100,03:55:00,3,4094.5,99.96
14130,03:55:30,3,4094.5,99.96
14160,03:56:00,3,4094.5,99.96
14190,03:56:30,3,4094.5,99.96
14220,03:57:00,3,4094.5,99.96
14250,03:57:30,3,4094.5,99.96
14280,03:58:00,3,4094.5,99.96
14310,03:58:30,3,4094.5,99.96
14340,03:59:00,3,4094.5,99.96
14370,03:59:30,3,4094.5,99.96
14400,04:00:00,3,4094.5,99.96
14430,04:00:30,3,4094.5,99.96
14460,04:01:00,3,4094.5,99.96
14490,04:01:30,3,4094.5,99.96
14520,04:02:00,3,4094.5,99.96
14550,04:02:30,3,4094.5,99.96
14580,04:03:00,3,4094.5,99.96
14610,04:03:30,3,4094.5,99.96
14640,04:04:00,3,4094.5,99.96
14670,04:04:30,3,4094.5,99.96
14700,04:05:00,3,4094.5,99.96
14730,04:05:30,3,4094.5,99.96
14760,04:06:00,3,4094.5,99.96
14790,04:06:30,3,4094.5,99.96
14820,04:07:00,3,4094.5,99.96
14850,04:07:30,3,4094.5,99.96
14880,04:08:00,3,4094.5,99.96
14910,04:08:30,3,4094.5,99.96
14940,04:09:00,3,4094.5,99.96
14970,04:09:30,3,4094.5,99.96
15000,04:10:00,3,4094.5,99.96
15030,04:10:30,3,4094.5,99.96
15060,04:11:00,3,4094.5,99.96
15090,04:11:30,3,4094.5,99.96
15120,04:12:00,3,4094.5,99.96
15150,04:12:30,3,4094.5,99.96
15180,04:13:00,3,4094.5,99.96
15210,04:13:30,3,4094.5,99.96
15240,04:14:00,3,4094.5,99.96
15270,04:14:30,3,4094.5,99.96
15300,04:15:00,3,4094.5,99.96
15330,04:15:30,3,4094.5,99.96
15360,04:16:00,3,4094.5,99.96
15390,04:16:30,3,4094.5,99.96
15420,04:17:00,3,4094.5,99.96
15450,04:17:30,3,4094.5,99.96
15480,04:18:00,3,4094.5,99.96
15510,04:18:30,3,4094.5,99.96
15540,04:19:00,3,4094.5,99.96
15570,04:19:30,3,4094.5,99.96
15600,04:20:00,3,4094.5,99.96
15630,04:20:30,3,4094.5,99.96
15660,04:21:00,3,4094.5,99.96
15690,04:21:30,3,4094.5,99.96
15720,04:22:00,3,4094.5,99.96
15750,04:22:30,3,4094.5,99.96
15780,04:23:00,3,4094.5,99.96
15810,04:23:30,3,4094.5,99.96
15840,04:24:00,3,4094.5,99.96
15870,04:24:30,3,4094.5,99.96
15900,04:25:00,3,4094.5,99.96
15930,04:25:30,3,4094.5,99.96
15960,04:26:00,3,4094.5,99.96
15990,04:26:30,3,4094.5,99.96
16020,04:27:00,3,4094.5,99.96
16050,04:27:30,3,4094.5,99.96
16080,04:28:00,3,4094.5,99.96
16110,04:28:30,3,4094.5,99.96
16140,04:29:00,3,4094.5,99.96
16170,04:29:30,3,4094.5,99.96
16200,04:30:00,3,4094.5,99.96
16230,04:30:30,3,4094.5,99.96
16260,04:31:00,3,4094.5,99.96
16290,04:31:30,3,4094.5,99.96
16320,04:32:00,3,4094.5,99.96
16350,04:32:30,3,4094.5,99.96
16380,04:33:00,3,4094.5,99.96
16410,04:33:30,3,4094.5,99.96
16440,04:34:00,3,4094.5,99.96
16470,04:34:30,3,4094.5,99.96
16500,04:35:00,3,4094.5,99.96
16530,04:35:30,3,4094.5,99.96
16560,04:36:00,3,4094.5,99.96
16590,04:36:30,3,4094.5,99.96
16620,04:37:00,3,4094.5,99.96
16650,04:37:30,3,4094.5,99.96
16680,04:38:00,3,4094.5,99.96
16710,04:38:30,3,4094.5,99.96
16740,04:39:00,3,4094.5,99.96
16770,04:39:30,3,4094.5,99.96
16800,04:40:00,3,4094.5,99.96
16830,04:40:30,3,4094.5,99.96
16860,04:41:00,3,4094.5,99.96
16890,04:41:30,3,4094.5,99.96
16920,04:42:00,3,4094.5,99.96
16950,04:42:30,3,4094.5,99.96
16980,04:43:00,3,4094.5,99.96
17010,04:43:30,3,4094.5,99.96
17040,04:44:00,3,4094.5,99.96
17070,04:44:30,3,4094.5,99.96
17100,04:45:00,3,4094.5,99.96
17130,04:45:30,3,4094.5,99.96
17160,04:46:00,3,4094.5,99.96
17190,04:46:30,3,4094.5,99.96
17220,04:47:00,3,4094.5,99.96
17250,04:47:30,3,4094.5,99.96
17280,04:48:00,3,4094.5,99.96
17310,04:48:30,3,4094.5,99.96
17340,04:49:00,3,4094.5,99.96
17370,04:49:30,3,4094.5,99.96
17400,04:50:00,3,4094.5,99.96
17430,04:50:30,3,4094.5,99.96
17460,04:51:00,3,4094.5,99.96
17490,04:51:30,3,4094.5,99.96
17520,04:52:00,3,4094.5,99.96
17550,04:52:30,3,4094.5,99.96
17580,04:53:00,3,4094.5,99.96
17610,04:53:30,3,4094.5,99.96
17640,04:54:00,3,4094.5,99.96
17670,04:54:30,3,4094.5,99.96
17700,04:55:00,3,4094.5,99.96
17730,04:55:30,3,4094.5,99.96
17760,04:56:00,3,4094.5,99.96
17790,04:56:30,3,4094.5,99.96
17820,04:57:00,3,4094.5,99.96
17850,04:57:30,3,4094.5,99.96
17880,04:58:00,3,4094.5,99.96
17910,04:58:30,3,4094.5,99.96
17940,04:59:00,3,4094.5,99.96
17970,04:59:30,3,4094.5,99.96
18000,05:00:00,3,4094.5,99.96
18030,05:00:30,3,4094.5,99.96
18060,05:01:00,3,4094.5,99.96
18090,05:01:30,3,4094.5,99.96
18120,05:02:00,3,4094.5,99.96
18150,05:02:30,3,4094.5,99.96
18180,05:03:00,3,4094.5,99.96
18210,05:03:30,3,4094.5,99.96
18240,05:04:00,3,4094.5,99.96
18270,05:04:30,3,4094.5,99.96
18300,05:05:00,3,4094.5,99.96
18330,05:05:30,3,4094.5,99.96
18360,05:06:00,3,4094.5,99.96
18390,05:06:30,3,4094.5,99.96
18420,05:07:00,3,4094.5,99.96
18450,05:07:30,3,4094.5,99.96
18480,05:08:00,3,4094.5,99.96
18510,05:08:30,3,4094.5,99.96
18540,05:09:00,3,4094.5,99.96
18570,05:09:30,3,4094.5,99.96
18600,05:10:00,3,4094.5,99.96
18630,05:10:30,3,4094.5,99.96
18660,05:11:00,3,4094.5,99.96
18690,05:11:30,3,4094.5,99.96
18720,05:12:00,3,4094.5,99.96
18750,05:12:30,3,4094.5,99.96
18780,05:13:00,3,4094.5,99.96
18810,05:13:30,3,4094.5,99.96
18840,05:14:00,3,4094.5,99.96
18870,05:14:30,3,4094.5,99.96
18900,05:15:00,3,4094.5,99.96
18930,05:15:30,3,4094.5,99.96
18960,05:16:00,3,4094.5,99.96
18990,05:16:30,3,4094.5,99.96
19020,05:17:00,3,4094.5,99.96
19050,05:17:30,3,4094.5,99.96
19080,05:18:00,3,4094.5,99.96
19110,05:18:30,3,4094.5,99.96
19140,05:19:00,3,4094.5,99.96
19170,05:19:30,3,4094.5,99.96
19200,05:20:00,3,4094.5,99.96
19230,05:20:30,3,4094.5,99.96
19260,05:21:00,3,4094.5,99.96
19290,05:21:30,3,4094.5,99.96
19320,05:22:00,3,4094.5,99.96
19350,05:22:30,3,4094.5,99.96
19380,05:23:00,3,4094.5,99.96
19410,05:23:30,3,4094.5,99.96
19440,05:24:00,3,4094.5,99.96
19470,05:24:30,3,4094.5,99.96
19500,05:25:00,3,4094.5,99.96
19530,05:25:30,3,4094.5,99.96
19560,05:26:00,3,4094.5,99.96
19590,05:26:30,3,4094.5,99.96
19620,05:27:00,3,4094.5,99.96
19650,05:27:30,3,4094.5,99.96
19680,05:28:00,3,4094.5,99.96
19710,05:28:30,3,4094.5,99.96
19740,05:29:00,3,4094.5,99.96
19770,05:29:30,3,4094.5,99.96
19800,05:30:00,3,4094.5,99.96
19830,05:30:30,3,4094.5,99.96
19860,05:31:00,3,4094.5,99.96
19890,05:31:30,3,4094.5,99.96
19920,05:32:00,3,4094.5,99.96
19950,05:32:30,3,4094.5,99.96
19980,05:33:00,3,4094.5,99.96
20010,05:33:30,3,4094.5,99.96
20040,05:34:00,3,4094.5,99.96
20070,05:34:30,3,4094.5,99.96
20100,05:35:00,3,4094.5,99.96
20130,05:35:30,3,4094.5,99.96
20160,05:36:00,3,4094.5,99.96
20190,05:36:30,3,4094.5,99.96
20220,05:37:00,3,4094.5,99.96
20250,05:37:30,3,4094.5,99.96
20280,05:38:00,3,4094.5,99.96
20310,05:38:30,3,4094.5,99.96
20340,05:39:00,3,4094.5,99.96
20370,05:39:30,3,4094.5,99.96
20400,05:40:00,3,4094.5,99.96
20430,05:40:30,3,4094.5,99.96
20460,05:41:00,3,4094.5,99.96
20490,05:41:30,3,4094.5,99.96
20520,05:42:00,3,4094.5,99.96
20550,05:42:30,3,4094.5,99.96
20580,05:43:00,3,4094.5,99.96
20610,05:43:30,3,4094.5,99.96
20640,05:44:00,3,4094.5,99.96
20670,05:44:30,3,4094.5,99.96
20700,05:45:00,3,4094.5,99.96
20730,05:45:30,3,4094.5,99.96
20760,05:46:00,3,4094.5,99.96
20790,05:46:30,3,4094.5,99.96
20820,05:47:00,3,4094.5,99.96
20850,05:47:30,3,4094.5,99.96
20880,05:48:00,3,4094.5,99.96
20910,05:48:30,3,4094.5,99.96
20940,05:49:00,3,4094.5,99.96
20970,05:49:30,3,4094.5,99.96
21000,05:50:00,3,4094.5,99.96
21030,05:50:30,3,4094.5,99.96
21060,05:51:00,3,4094.5,99.96
21090,05:51:30,3,4094.5,99.96
21120,05:52:00,3,4094.5,99.96
21150,05:52:30,3,4094.5,99.96
21180,05:53:00,3,4094.5,99.96
21210,05:53:30,3,4094.5,99.96
21240,05:54:00,3,4094.5,99.96
21270,05:54:30,3,4094.5,99.96
21300,05:55:00,3,4094.5,99.96
21330,05:55:30,3,4094.5,99.96
21360,05:56:00,3,4094.5,99.96
21390,05:56:30,3,4094.5,99.96
21420,05:57:00,3,4094.5,99.96
21450,05:57:30,3,4094.5,99.96
21480,05:58:00,3,4094.5,99.96
21510,05:58:30,3,4094.5,99.96
21540,05:59:00,3,4094.5,99.96
21570,05:59:30,3,4094.5,99.96
21600,06:00:00,3,4094.5,99.96
21630,06:00:30,3,4094.5,99.96
21660,06:01:00,3,4094.5,99.96
21690,06:01:30,3,4094.5,99.96
21720,06:02:00,3,4094.5,99.96
21750,06:02:30,3,4094.5,99.96
21780,06:03:00,3,4094.5,99.96
21810,06:03:30,3,4094.5,99.96
21840,06:04:00,3,4094.5,99.96
21870,06:04:30,3,4094.5,99.96
21900,06:05:00,3,4094.5,99.96
21930,06:05:30,3,4094.5,99.96
21960,06:06:00,3,4094.5,99.96
21990,06:06:30,3,4094.5,99.96
22020,06:07:00,3,4094.5,99.96
22050,06:07:30,3,4094.5,99.96
22080,06:08:00,3,4094.5,99.96
22110,06:08:30,3,4094.5,99.96
22140,06:09:00,3,4094.5,99.96
22170,06:09:30,3,4094.5,99.96
22200,06:10:00,3,4094.5,99.96
22230,06:10:30,3,4094.5,99.96
22260,06:11:00,3,4094.5,99.96
22290,06:11:30,3,4094.5,99.96
22320,06:12:00,3,4094.5,99.96
22350,06:12:30,3,4094.5,99.96
22380,06:13:00,3,4094.5,99.96
22410,06:13:30,3,4094.5,99.96
22440,06:14:00,3,4094.5,99.96
22470,06:14:30,3,4094.5,99.96
22500,06:15:00,3,4094.5,99.96
22530,06:15:30,3,4094.5,99.96
22560,06:16:00,3,4094.5,99.96
22590,06:16:30,3,4094.5,99.96
22620,06:17:00,3,4094.5,99.96
22650,06:17:30,3,4094.5,99.96
22680,06:18:00,3,4094.5,99.96
22710,06:18:30,3,4094.5,99.96
22740,06:19:00,3,4094.5,99.96
22770,06:19:30,3,4094.5,99.96
22800,06:20:00,3,4094.5,99.96
22830,06:20:30,3,4094.5,99.96
22860,06:21:00,3,4094.5,99.96
22890,06:21:30,3,4094.5,99.96
